ensembl	gene_name	entrez
ENSG00000165795	NDRG2	57447.0
ENSG00000165799	RNASE7	84659.0
ENSG00000165801	ARHGEF40	55701.0
ENSG00000165802	NSMF	26012.0
ENSG00000165804	ZNF219	51222.0
ENSG00000165805	C12orf50	160419.0
ENSG00000165806	CASP7	840.0
ENSG00000165807	PPP1R36	145376.0
ENSG00000165810	BTNL9	153579.0
ENSG00000165813	CCDC186	55088.0
ENSG00000165816	VWA2	340706.0
ENSG00000165819	METTL3	56339.0
ENSG00000165821	SALL2	6297.0
ENSG00000165828	PRAP1	118471.0
ENSG00000165832	TRUB1	142940.0
ENSG00000165841	CYP2C19	1557.0
ENSG00000165861	ZFYVE1	53349.0
ENSG00000165863	SPMIP5	143379.0
ENSG00000165868	HSPA12A	259217.0
ENSG00000165879	FRAT1	10023.0
ENSG00000165886	UBTD1	80019.0
ENSG00000165887	ANKRD2	26287.0
ENSG00000165891	E2F7	144455.0
ENSG00000165895	ARHGAP42	143872.0
ENSG00000165898	ISCA2	122961.0
ENSG00000165899	OTOGL	283310.0
ENSG00000165905	LARGE2	120071.0
ENSG00000165912	PACSIN3	29763.0
ENSG00000165914	TTC7B	145567.0
ENSG00000165915	SLC39A13	91252.0
ENSG00000165916	PSMC3	5702.0
ENSG00000165917	RAPSN	5913.0
ENSG00000165923	AGBL2	79841.0
ENSG00000165929	TC2N	123036.0
ENSG00000165934	CPSF2	53981.0
ENSG00000165935	SMCO2	341346.0
ENSG00000165948	IFI27L1	122509.0
ENSG00000165949	IFI27	3429.0
ENSG00000165953	SERPINA12	145264.0
ENSG00000165959	CLMN	79789.0
ENSG00000165966	PDZRN4	29951.0
ENSG00000165970	SLC6A5	9152.0
ENSG00000165972	CCDC38	120935.0
ENSG00000165973	NELL1	4745.0
ENSG00000165983	PTER	9317.0
ENSG00000165985	C1QL3	389941.0
ENSG00000165995	CACNB2	783.0
ENSG00000165996	HACD1	9200.0
ENSG00000165997	ARL5B	221079.0
ENSG00000166002	SMCO4	56935.0
ENSG00000166006	KCNC2	3747.0
ENSG00000166012	TAF1D	79101.0
ENSG00000166016	ABTB2	25841.0
ENSG00000166024	R3HCC1L	27291.0
ENSG00000166025	AMOTL1	154810.0
ENSG00000166033	HTRA1	5654.0
ENSG00000166035	LIPC	3990.0
ENSG00000166037	CEP57	9702.0
ENSG00000166046	TCP11L2	255394.0
ENSG00000166049	PASD1	139135.0
ENSG00000166068	SPRED1	161742.0
ENSG00000166069	TMCO5A	145942.0
ENSG00000166073	GPR176	11245.0
ENSG00000166086	JAM3	83700.0
ENSG00000166090	IL25	64806.0
ENSG00000166091	CMTM5	116173.0
ENSG00000166105	GLB1L3	112937.0
ENSG00000166106	ADAMTS15	170689.0
ENSG00000166111	SVOP	55530.0
ENSG00000166118	SPATA19	219938.0
ENSG00000166123	GPT2	84706.0
ENSG00000166126	AMN	81693.0
ENSG00000166128	RAB8B	51762.0
ENSG00000166130	IKBIP	121457.0
ENSG00000166133	RPUSD2	27079.0
ENSG00000166135	HIF1AN	55662.0
ENSG00000166136	NDUFB8	4714.0
ENSG00000166140	ZFYVE19	84936.0
ENSG00000166143	PPP1R14D	54866.0
ENSG00000166145	SPINT1	6692.0
ENSG00000166147	FBN1	2200.0
ENSG00000166148	AVPR1A	552.0
ENSG00000166152	C16orf78	123970.0
ENSG00000166159	LRTM2	654429.0
ENSG00000166160	OPN1MW2	728458.0
ENSG00000166164	BRD7	29117.0
ENSG00000166165	CKB	1152.0
ENSG00000166166	TRMT61A	115708.0
ENSG00000166167	BTRC	8945.0
ENSG00000166169	POLL	27343.0
ENSG00000166170	BAG5	9529.0
ENSG00000166171	DPCD	25911.0
ENSG00000166173	LARP6	55323.0
ENSG00000166181	API5	8539.0
ENSG00000166183	ASPG	374569.0
ENSG00000166188	ZNF319	57567.0
ENSG00000166189	HPS6	79803.0
ENSG00000166192	SENP8	123228.0
ENSG00000166197	NOLC1	9221.0
ENSG00000166199	ALKBH3	221120.0
ENSG00000166200	COPS2	9318.0
ENSG00000166206	GABRB3	2562.0
ENSG00000166211	SPIC	121599.0
ENSG00000166220	TBATA	219793.0
ENSG00000166224	SGPL1	8879.0
ENSG00000166225	FRS2	10818.0
ENSG00000166226	CCT2	10576.0
ENSG00000166228	PCBD1	5092.0
ENSG00000166233	ARIH1	25820.0
ENSG00000166246	DNAAF8	146562.0
ENSG00000166250	CLMP	79827.0
ENSG00000166257	SCN3B	55800.0
ENSG00000166260	COX11	1353.0
ENSG00000166261	ZNF202	7753.0
ENSG00000166262	FAM227B	196951.0
ENSG00000166263	STXBP4	252983.0
ENSG00000166265	CYYR1	116159.0
ENSG00000166266	CUL5	8065.0
ENSG00000166268	MYRFL	196446.0
ENSG00000166272	WBP1L	102724307.0
ENSG00000166275	BORCS7	119032.0
ENSG00000166278	C2	717.0
ENSG00000166289	PLEKHF1	79156.0
ENSG00000166292	TMEM100	55273.0
ENSG00000166295	ANAPC16	119504.0
ENSG00000166311	SMPD1	6609.0
ENSG00000166313	APBB1	322.0
ENSG00000166317	SYNPO2L	79933.0
ENSG00000166321	NUDT13	25961.0
ENSG00000166323	C11orf65	160140.0
ENSG00000166326	TRIM44	54765.0
ENSG00000166329	CCDC182	101927581.0
ENSG00000166333	ILK	3611.0
ENSG00000166337	TAF10	6881.0
ENSG00000166340	TPP1	1200.0
ENSG00000166341	DCHS1	8642.0
ENSG00000166342	NETO1	81832.0
ENSG00000166347	CYB5A	1528.0
ENSG00000166348	USP54	159195.0
ENSG00000166349	RAG1	5896.0
ENSG00000166352	IFTAP	119710.0
ENSG00000166359	WDR88	126248.0
ENSG00000166363	OR10A5	144124.0
ENSG00000166368	OR2D2	120776.0
ENSG00000166377	ATP9B	374868.0
ENSG00000166387	PPFIBP2	8495.0
ENSG00000166391	MOGAT2	80168.0
ENSG00000166394	CYB5R2	51700.0
ENSG00000166396	SERPINB7	8710.0
ENSG00000166398	GARRE1	9710.0
ENSG00000166401	SERPINB8	5271.0
ENSG00000166402	TUB	7275.0
ENSG00000166405	RIC3	79608.0
ENSG00000166407	LMO1	4004.0
ENSG00000166411	IDH3A	3419.0
ENSG00000166415	WDR72	256764.0
ENSG00000166426	CRABP1	1381.0
ENSG00000166428	PLD4	122618.0
ENSG00000166432	ZMAT1	84460.0
ENSG00000166435	XRRA1	143570.0
ENSG00000166436	TRIM66	9866.0
ENSG00000166439	RNF169	254225.0
ENSG00000166441	RPL27A	6157.0
ENSG00000166444	DENND2B	6764.0
ENSG00000166446	CDYL2	124359.0
ENSG00000166448	TMEM130	222865.0
ENSG00000166450	PRTG	283659.0
ENSG00000166451	CENPN	55839.0
ENSG00000166452	AKIP1	56672.0
ENSG00000166454	ATMIN	23300.0
ENSG00000166455	C16orf46	123775.0
ENSG00000166471	TMEM41B	440026.0
ENSG00000166473	PKD1L2	114780.0
ENSG00000166477	LEO1	123169.0
ENSG00000166478	ZNF143	7702.0
ENSG00000166479	TMX3	54495.0
ENSG00000166482	MFAP4	4239.0
ENSG00000166483	WEE1	7465.0
ENSG00000166484	MAPK7	5598.0
ENSG00000166501	PRKCB	5579.0
ENSG00000166503	HDGFL3	50810.0
ENSG00000166507	NDST2	8509.0
ENSG00000166508	MCM7	4176.0
ENSG00000166509	CLEC3A	10143.0
ENSG00000166510	CCDC68	80323.0
ENSG00000166523	CLEC4E	26253.0
ENSG00000166526	ZNF3	7551.0
ENSG00000166527	CLEC4D	338339.0
ENSG00000166529	ZSCAN21	7589.0
ENSG00000166532	RIMKLB	57494.0
ENSG00000166535	A2ML1	144568.0
ENSG00000166546	BEAN1	146227.0
ENSG00000166548	TK2	7084.0
ENSG00000166557	TMED3	23423.0
ENSG00000166558	SLC38A8	146167.0
ENSG00000166562	SEC11C	90701.0
ENSG00000166569	CPLX4	339302.0
ENSG00000166573	GALR1	2587.0
ENSG00000166575	TMEM135	65084.0
ENSG00000166578	IQCD	115811.0
ENSG00000166579	NDEL1	81565.0
ENSG00000166582	CENPV	201161.0
ENSG00000166589	CDH16	1014.0
ENSG00000166592	RRAD	6236.0
ENSG00000166595	CIAO2B	51647.0
ENSG00000166596	CFAP52	146845.0
ENSG00000166598	HSP90B1	7184.0
ENSG00000166603	MC4R	4160.0
ENSG00000166619	BLCAP	10904.0
ENSG00000166634	SERPINB12	89777.0
ENSG00000166664	CHRFAM7A	89832.0
ENSG00000166669	ATF7IP2	80063.0
ENSG00000166670	MMP10	4319.0
ENSG00000166676	TVP23A	780776.0
ENSG00000166681	BEX3	27018.0
ENSG00000166682	TMPRSS5	80975.0
ENSG00000166685	COG1	9382.0
ENSG00000166689	PLEKHA7	144100.0
ENSG00000166704	ZNF606	80095.0
ENSG00000166707	ZCCHC18	644353.0
ENSG00000166710	B2M	567.0
ENSG00000166716	ZNF592	9640.0
ENSG00000166734	GOLM2	113201.0
ENSG00000166736	HTR3A	3359.0
ENSG00000166741	NNMT	4837.0
ENSG00000166743	ACSM1	116285.0
ENSG00000166747	AP1G1	164.0
ENSG00000166762	CATSPER2	117155.0
ENSG00000166780	BMERB1	127898555.0
ENSG00000166783	MARF1	9665.0
ENSG00000166788	SAAL1	113174.0
ENSG00000166793	YPEL4	219539.0
ENSG00000166794	PPIB	5479.0
ENSG00000166796	LDHC	3948.0
ENSG00000166797	CIAO2A	84191.0
ENSG00000166800	LDHAL6A	160287.0
ENSG00000166801	FAM111A	63901.0
ENSG00000166803	PCLAF	9768.0
ENSG00000166813	KIF7	374654.0
ENSG00000166816	LDHD	197257.0
ENSG00000166819	PLIN1	5346.0
ENSG00000166821	PEX11A	8800.0
ENSG00000166822	TMEM170A	124491.0
ENSG00000166823	MESP1	55897.0
ENSG00000166825	ANPEP	290.0
ENSG00000166828	SCNN1G	6340.0
ENSG00000166831	RBPMS2	348093.0
ENSG00000166833	NAV2	89797.0
ENSG00000166839	ANKDD1A	348094.0
ENSG00000166845	C18orf54	162681.0
ENSG00000166847	DCTN5	84516.0
ENSG00000166848	TERF2IP	54386.0
ENSG00000166851	PLK1	5347.0
ENSG00000166855	CLPX	10845.0
ENSG00000166856	GPR182	11318.0
ENSG00000166860	ZBTB39	9880.0
ENSG00000166862	CACNG2	10369.0
ENSG00000166863	TAC3	6866.0
ENSG00000166866	MYO1A	4640.0
ENSG00000166869	CHP2	63928.0
ENSG00000166881	NEMP1	23306.0
ENSG00000166884	OR4D6	219983.0
ENSG00000166886	NAB2	4665.0
ENSG00000166887	VPS39	23339.0
ENSG00000166888	STAT6	6778.0
ENSG00000166889	PATL1	219988.0
ENSG00000166896	ATP23	91419.0
ENSG00000166897	ELFN2	114794.0
ENSG00000166900	STX3	6809.0
ENSG00000166902	MRPL16	54948.0
ENSG00000166908	PIP4K2C	79837.0
ENSG00000166912	MTMR10	54893.0
ENSG00000166913	YWHAB	7529.0
ENSG00000166920	C15orf48	84419.0
ENSG00000166922	SCG5	6447.0
ENSG00000166923	GREM1	26585.0
ENSG00000166924	NYAP1	222950.0
ENSG00000166925	TSC22D4	81628.0
ENSG00000166926	MS4A6E	245802.0
ENSG00000166927	MS4A7	58475.0
ENSG00000166928	MS4A14	84689.0
ENSG00000166930	MS4A5	64232.0
ENSG00000166938	DIS3L	115752.0
ENSG00000166946	CCNDBP1	23582.0
ENSG00000166947	EPB42	2038.0
ENSG00000166948	TGM6	343641.0
ENSG00000166949	SMAD3	4088.0
ENSG00000166960	CCDC178	374864.0
ENSG00000166961	MS4A15	219995.0
ENSG00000166963	MAP1A	4130.0
ENSG00000166965	RCCD1	91433.0
ENSG00000166971	AKTIP	64400.0
ENSG00000166974	MAPRE2	10982.0
ENSG00000166979	EVA1C	59271.0
ENSG00000166986	MARS1	4141.0
ENSG00000166987	MBD6	114785.0
ENSG00000166997	CNPY4	245812.0
ENSG00000167004	PDIA3	2923.0
ENSG00000167005	NUDT21	11051.0
ENSG00000167011	NAT16	375607.0
ENSG00000167014	TERB2	145645.0
ENSG00000167034	NKX3-1	4824.0
ENSG00000167037	SGSM1	129049.0
ENSG00000167065	DUSP18	150290.0
ENSG00000167074	TEF	7008.0
ENSG00000167077	MEI1	150365.0
ENSG00000167080	B4GALNT2	124872.0
ENSG00000167081	PBX3	5090.0
ENSG00000167083	GNGT2	2793.0
ENSG00000167085	PHB1	5245.0
ENSG00000167088	SNRPD1	6632.0
ENSG00000167094	TTC16	158248.0
ENSG00000167098	SUN5	140732.0
ENSG00000167100	SAMD14	201191.0
ENSG00000167103	PIP5KL1	138429.0
ENSG00000167104	BPIFB6	128859.0
ENSG00000167105	TMEM92	162461.0
ENSG00000167106	EEIG1	399665.0
ENSG00000167107	ACSF2	80221.0
ENSG00000167110	GOLGA2	2801.0
ENSG00000167112	TRUB2	26995.0
ENSG00000167113	COQ4	51117.0
ENSG00000167114	SLC27A4	10999.0
ENSG00000167117	ANKRD40CL	55018.0
ENSG00000167118	URM1	81605.0
ENSG00000167123	CERCAM	51148.0
ENSG00000167130	DOLPP1	57171.0
ENSG00000167131	CCDC103	388389.0
ENSG00000167136	ENDOG	2021.0
ENSG00000167139	TBC1D21	161514.0
ENSG00000167157	PRRX2	51450.0
ENSG00000167165	UGT1A6	54578.0
ENSG00000167173	C15orf39	56905.0
ENSG00000167178	ISLR2	57611.0
ENSG00000167182	SP2	6668.0
ENSG00000167183	PRR15L	79170.0
ENSG00000167186	COQ7	10229.0
ENSG00000167191	GPRC5B	51704.0
ENSG00000167193	CRK	1398.0
ENSG00000167194	C16orf92	146378.0
ENSG00000167195	GOLGA6C	124907524.0
ENSG00000167196	FBXO22	26263.0
ENSG00000167202	TBC1D2B	23102.0
ENSG00000167207	NOD2	64127.0
ENSG00000167208	SNX20	124460.0
ENSG00000167210	LOXHD1	125336.0
ENSG00000167216	KATNAL2	83473.0
ENSG00000167220	HDHD2	84064.0
ENSG00000167244	IGF2	3481.0
ENSG00000167257	RNF214	257160.0
ENSG00000167258	CDK12	51755.0
ENSG00000167261	DPEP2	64174.0
ENSG00000167264	DUS2	54920.0
ENSG00000167272	POP5	51367.0
ENSG00000167280	ENGASE	64772.0
ENSG00000167281	RBFOX3	146713.0
ENSG00000167283	ATP5MG	10632.0
ENSG00000167286	CD3D	915.0
ENSG00000167291	TBC1D16	125058.0
ENSG00000167302	TEPSIN	146705.0
ENSG00000167306	MYO5B	4645.0
ENSG00000167311	ART5	116969.0
ENSG00000167315	ACAA2	10449.0
ENSG00000167323	STIM1	6786.0
ENSG00000167325	RRM1	6240.0
ENSG00000167332	OR51E2	81285.0
ENSG00000167333	TRIM68	55128.0
ENSG00000167346	MMP26	56547.0
ENSG00000167355	OR51B5	282763.0
ENSG00000167359	OR51I1	390063.0
ENSG00000167360	OR51Q1	390061.0
ENSG00000167363	FN3K	64122.0
ENSG00000167371	PRRT2	112476.0
ENSG00000167377	ZNF23	7571.0
ENSG00000167378	IRGQ	126298.0
ENSG00000167380	ZNF226	7769.0
ENSG00000167384	ZNF180	7733.0
ENSG00000167394	ZNF668	79759.0
ENSG00000167395	ZNF646	9726.0
ENSG00000167397	VKORC1	79001.0
ENSG00000167414	GNG8	94235.0
ENSG00000167419	LPO	4025.0
ENSG00000167434	CA4	762.0
ENSG00000167447	SMG8	55181.0
ENSG00000167460	TPM4	7171.0
ENSG00000167461	RAB8A	4218.0
ENSG00000167468	GPX4	2879.0
ENSG00000167470	MIDN	90007.0
ENSG00000167476	JSRP1	126306.0
ENSG00000167483	NIBAN3	199786.0
ENSG00000167487	KLHL26	55295.0
ENSG00000167491	GATAD2A	54815.0
ENSG00000167508	MVD	4597.0
ENSG00000167513	CDT1	81620.0
ENSG00000167515	TRAPPC2L	51693.0
ENSG00000167522	ANKRD11	29123.0
ENSG00000167523	SPATA33	124045.0
ENSG00000167524	RSKR	124923.0
ENSG00000167525	PROCA1	147011.0
ENSG00000167526	RPL13	6137.0
ENSG00000167528	ZNF641	121274.0
ENSG00000167531	LALBA	3906.0
ENSG00000167535	CACNB3	784.0
ENSG00000167536	DHRS13	147015.0
ENSG00000167543	TP53I13	90313.0
ENSG00000167548	KMT2D	8085.0
ENSG00000167549	CORO6	84940.0
ENSG00000167550	RHEBL1	121268.0
ENSG00000167552	TUBA1A	7846.0
ENSG00000167553	TUBA1C	84790.0
ENSG00000167554	ZNF610	162963.0
ENSG00000167562	ZNF701	55762.0
ENSG00000167565	SERTAD3	29946.0
ENSG00000167566	NCKAP5L	57701.0
ENSG00000167578	RAB4B	53916.0
ENSG00000167580	AQP2	359.0
ENSG00000167588	GPD1	2819.0
ENSG00000167595	PROSER3	148137.0
ENSG00000167600	CYP2S1	29785.0
ENSG00000167601	AXL	558.0
ENSG00000167604	NFKBID	84807.0
ENSG00000167608	TMC4	147798.0
ENSG00000167612	ANKRD33	341405.0
ENSG00000167613	LAIR1	3903.0
ENSG00000167614	TTYH1	57348.0
ENSG00000167615	LENG8	114823.0
ENSG00000167617	CDC42EP5	148170.0
ENSG00000167618	LAIR2	3904.0
ENSG00000167619	TMEM145	284339.0
ENSG00000167625	ZNF526	116115.0
ENSG00000167632	TRAPPC9	83696.0
ENSG00000167633	KIR3DL1	3811.0
ENSG00000167634	NLRP7	199713.0
ENSG00000167635	ZNF146	7705.0
ENSG00000167637	ZNF283	284349.0
ENSG00000167641	PPP1R14A	94274.0
ENSG00000167642	SPINT2	10653.0
ENSG00000167644	C19orf33	64073.0
ENSG00000167645	YIF1B	90522.0
ENSG00000167646	DNAAF3	352909.0
ENSG00000167653	PSCA	8000.0
ENSG00000167654	ATCAY	85300.0
ENSG00000167656	LY6D	8581.0
ENSG00000167657	DAPK3	1613.0
ENSG00000167658	EEF2	1938.0
ENSG00000167664	TMIGD2	126259.0
ENSG00000167670	CHAF1A	10036.0
ENSG00000167671	UBXN6	80700.0
ENSG00000167674	HDGFL2	84717.0
ENSG00000167676	PLIN4	729359.0
ENSG00000167680	SEMA6B	10501.0
ENSG00000167685	ZNF444	55311.0
ENSG00000167693	NXN	64359.0
ENSG00000167695	TLCD3A	79850.0
ENSG00000167699	GLOD4	51031.0
ENSG00000167700	MFSD3	113655.0
ENSG00000167701	GPT	2875.0
ENSG00000167702	KIFC2	90990.0
ENSG00000167703	SLC43A2	124935.0
ENSG00000167705	RILP	83547.0
ENSG00000167711	SERPINF2	5345.0
ENSG00000167716	WDR81	124997.0
ENSG00000167720	SRR	63826.0
ENSG00000167721	TSR1	55720.0
ENSG00000167723	TRPV3	162514.0
ENSG00000167740	CYB5D2	124936.0
ENSG00000167741	GGT6	124975.0
ENSG00000167748	KLK1	3816.0
ENSG00000167749	KLK4	9622.0
ENSG00000167751	KLK2	3817.0
ENSG00000167754	KLK5	25818.0
ENSG00000167755	KLK6	5653.0
ENSG00000167757	KLK11	11012.0
ENSG00000167759	KLK13	26085.0
ENSG00000167766	ZNF83	55769.0
ENSG00000167767	KRT80	144501.0
ENSG00000167768	KRT1	3848.0
ENSG00000167769	ACER1	125981.0
ENSG00000167770	OTUB1	55611.0
ENSG00000167771	RCOR2	283248.0
ENSG00000167772	ANGPTL4	51129.0
ENSG00000167775	CD320	51293.0
ENSG00000167778	SPRYD3	84926.0
ENSG00000167779	IGFBP6	3489.0
ENSG00000167780	SOAT2	8435.0
ENSG00000167785	ZNF558	148156.0
ENSG00000167791	CABP2	51475.0
ENSG00000167792	NDUFV1	4723.0
ENSG00000167797	CDK2AP2	10263.0
ENSG00000167799	NUDT8	254552.0
ENSG00000167800	TBX10	347853.0
ENSG00000167815	PRDX2	7001.0
ENSG00000167822	OR8J3	81168.0
ENSG00000167825	OR5I1	10798.0
ENSG00000167842	MIS12	79003.0
ENSG00000167850	CD300C	10871.0
ENSG00000167851	CD300A	11314.0
ENSG00000167858	TEKT1	83659.0
ENSG00000167861	HID1	283987.0
ENSG00000167862	MRPL58	3396.0
ENSG00000167863	ATP5PD	10476.0
ENSG00000167874	TMEM88	92162.0
ENSG00000167880	EVPL	2125.0
ENSG00000167881	SRP68	6730.0
ENSG00000167889	MGAT5B	146664.0
ENSG00000167895	TMC8	147138.0
ENSG00000167900	TK1	7083.0
ENSG00000167904	TMEM68	137695.0
ENSG00000167910	CYP7A1	1581.0
ENSG00000167914	GSDMA	284110.0
ENSG00000167916	KRT24	192666.0
ENSG00000167925	GHDC	84514.0
ENSG00000167930	FAM234A	83986.0
ENSG00000167941	SOST	50964.0
ENSG00000167962	ZNF598	90850.0
ENSG00000167964	RAB26	25837.0
ENSG00000167965	MLST8	64223.0
ENSG00000167967	E4F1	1877.0
ENSG00000167968	DNASE1L2	1775.0
ENSG00000167969	ECI1	1632.0
ENSG00000167971	CASKIN1	57524.0
ENSG00000167972	ABCA3	21.0
ENSG00000167977	KCTD5	54442.0
ENSG00000167978	SRRM2	23524.0
ENSG00000167984	NLRC3	197358.0
ENSG00000167985	SDHAF2	54949.0
ENSG00000167986	DDB1	1642.0
ENSG00000167987	VPS37C	55048.0
ENSG00000167992	VWCE	220001.0
ENSG00000167994	RAB3IL1	5866.0
ENSG00000167995	BEST1	7439.0
ENSG00000167996	FTH1	2495.0
ENSG00000168000	BSCL2	26580.0
ENSG00000168002	POLR2G	5436.0
ENSG00000168003	SLC3A2	6520.0
ENSG00000168004	PLAAT5	117245.0
ENSG00000168005	SPINDOC	144097.0
ENSG00000168010	ATG16L2	89849.0
ENSG00000168014	C2CD3	26005.0
ENSG00000168016	TRANK1	9881.0
ENSG00000168026	TTC21A	199223.0
ENSG00000168028	RPSA	3921.0
ENSG00000168032	ENTPD3	956.0
ENSG00000168036	CTNNB1	1499.0
ENSG00000168038	ULK4	54986.0
ENSG00000168040	FADD	8772.0
ENSG00000168056	LTBP3	4054.0
ENSG00000168060	NAALADL1	10004.0
ENSG00000168061	SAC3D1	29901.0
ENSG00000168062	BATF2	116071.0
ENSG00000168065	SLC22A11	55867.0
ENSG00000168066	SF1	7536.0
ENSG00000168067	MAP4K2	5871.0
ENSG00000168070	MAJIN	283129.0
ENSG00000168071	CCDC88B	283234.0
ENSG00000168077	SCARA3	51435.0
ENSG00000168078	PBK	55872.0
ENSG00000168079	SCARA5	286133.0
ENSG00000168081	PNOC	5368.0
ENSG00000168090	COPS6	10980.0
ENSG00000168092	PAFAH1B2	5049.0
ENSG00000168096	ANKS3	124401.0
ENSG00000168101	NUDT16L1	84309.0
ENSG00000168118	RAB4A	5867.0
ENSG00000168124	OR1F1	4992.0
ENSG00000168135	KCNJ4	3761.0
ENSG00000168137	SETD5	55209.0
ENSG00000168140	VASN	114990.0
ENSG00000168143	FAM83B	222584.0
ENSG00000168148	H3-4	8290.0
ENSG00000168152	THAP9	79725.0
ENSG00000168158	OR2C1	4993.0
ENSG00000168159	RNF187	149603.0
ENSG00000168172	HOOK3	84376.0
ENSG00000168175	MAPK1IP1L	93487.0
ENSG00000168209	DDIT4	54541.0
ENSG00000168214	RBPJ	3516.0
ENSG00000168216	LMBRD1	55788.0
ENSG00000168228	ZCCHC4	29063.0
ENSG00000168229	PTGDR	5729.0
ENSG00000168234	TTC39C	125488.0
ENSG00000168237	GLYCTK	132158.0
ENSG00000168243	GNG4	2786.0
ENSG00000168246	UBTD2	92181.0
ENSG00000168256	NKIRAS2	28511.0
ENSG00000168259	DNAJC7	7266.0
ENSG00000168263	KCNV2	169522.0
ENSG00000168264	IRF2BP2	359948.0
ENSG00000168267	PTF1A	256297.0
ENSG00000168268	NT5DC2	64943.0
ENSG00000168269	FOXI1	2299.0
ENSG00000168273	UQCC5	440957.0
ENSG00000168275	COA6	388753.0
ENSG00000168280	KIF5C	3800.0
ENSG00000168282	MGAT2	4247.0
ENSG00000168283	BMI1	648.0
ENSG00000168286	THAP11	57215.0
ENSG00000168288	MMADHC	27249.0
ENSG00000168291	PDHB	5162.0
ENSG00000168297	PXK	54899.0
ENSG00000168298	H1-4	3008.0
ENSG00000168300	PCMTD1	115294.0
ENSG00000168301	KCTD6	200845.0
ENSG00000168303	MPLKIP	136647.0
ENSG00000168306	ACOX2	8309.0
ENSG00000168309	FAM107A	11170.0
ENSG00000168310	IRF2	3660.0
ENSG00000168314	MOBP	4336.0
ENSG00000168329	CX3CR1	1524.0
ENSG00000168334	XIRP1	165904.0
ENSG00000168348	INSM2	84684.0
ENSG00000168350	DEGS2	123099.0
ENSG00000168356	SCN11A	11280.0
ENSG00000168374	ARF4	378.0
ENSG00000168385	SEPTIN2	4735.0
ENSG00000168386	FILIP1L	11259.0
ENSG00000168389	MFSD2A	84879.0
ENSG00000168393	DTYMK	1841.0
ENSG00000168394	TAP1	6890.0
ENSG00000168395	ING5	84289.0
ENSG00000168397	ATG4B	23192.0
ENSG00000168398	BDKRB2	624.0
ENSG00000168404	MLKL	197259.0
ENSG00000168411	RFWD3	55159.0
ENSG00000168418	KCNG4	93107.0
ENSG00000168421	RHOH	399.0
ENSG00000168427	KLHL30	377007.0
ENSG00000168434	COG7	91949.0
ENSG00000168438	CDC40	51362.0
ENSG00000168439	STIP1	10963.0
ENSG00000168447	SCNN1B	6338.0
ENSG00000168453	HR	55806.0
ENSG00000168454	TXNDC2	84203.0
ENSG00000168461	RAB31	11031.0
ENSG00000168476	REEP4	80346.0
ENSG00000168477	TNXB	7148.0
ENSG00000168481	LGI3	203190.0
ENSG00000168484	SFTPC	6440.0
ENSG00000168487	BMP1	649.0
ENSG00000168488	ATXN2L	11273.0
ENSG00000168490	PHYHIP	9796.0
ENSG00000168491	CCDC110	256309.0
ENSG00000168495	POLR3D	661.0
ENSG00000168496	FEN1	2237.0
ENSG00000168497	CAVIN2	8436.0
ENSG00000168502	MTCL1	23255.0
ENSG00000168505	GBX2	2637.0
ENSG00000168509	HJV	148738.0
ENSG00000168515	SCGB1D1	10648.0
ENSG00000168517	HEXIM2	124790.0
ENSG00000168522	FNTA	2339.0
ENSG00000168528	SERINC2	347735.0
ENSG00000168530	MYL1	4632.0
ENSG00000168538	TRAPPC11	60684.0
ENSG00000168539	CHRM1	1128.0
ENSG00000168542	COL3A1	1281.0
ENSG00000168546	GFRA2	2675.0
ENSG00000168556	ING2	3622.0
ENSG00000168564	CDKN2AIP	55602.0
ENSG00000168566	SNRNP48	154007.0
ENSG00000168569	TMEM223	79064.0
ENSG00000168575	SLC20A2	6575.0
ENSG00000168582	CRYGA	1418.0
ENSG00000168589	DYNLRB2	83657.0
ENSG00000168591	TMUB2	79089.0
ENSG00000168594	ADAM29	11086.0
ENSG00000168610	STAT3	6774.0
ENSG00000168612	ZSWIM1	90204.0
ENSG00000168615	ADAM9	8754.0
ENSG00000168619	ADAM18	8749.0
ENSG00000168621	GDNF	2668.0
ENSG00000168631	MUCL3	135656.0
ENSG00000168646	AXIN2	8313.0
ENSG00000168653	NDUFS5	4725.0
ENSG00000168658	VWA3B	200403.0
ENSG00000168671	UGT3A2	167127.0
ENSG00000168672	LRATD2	157638.0
ENSG00000168675	LDLRAD4	753.0
ENSG00000168676	KCTD19	146212.0
ENSG00000168685	IL7R	3575.0
ENSG00000168701	TMEM208	29100.0
ENSG00000168702	LRP1B	53353.0
ENSG00000168710	AHCYL1	10768.0
ENSG00000168724	DNAJC21	134218.0
ENSG00000168734	PKIG	11142.0
ENSG00000168743	NPNT	255743.0
ENSG00000168748	CA7	766.0
ENSG00000168754	FAM178B	51252.0
ENSG00000168758	SEMA4C	54910.0
ENSG00000168763	CNNM3	26505.0
ENSG00000168765	GSTM4	2948.0
ENSG00000168769	TET2	54790.0
ENSG00000168772	CXXC4	80319.0
ENSG00000168778	TCTN2	79867.0
ENSG00000168779	SHOX2	6474.0
ENSG00000168781	PPIP5K1	9677.0
ENSG00000168785	TSPAN5	10098.0
ENSG00000168792	ABHD15	116236.0
ENSG00000168795	ZBTB5	9925.0
ENSG00000168802	CHTF8	54921.0
ENSG00000168803	ADAL	161823.0
ENSG00000168806	LCMT2	9836.0
