ensembl	gene_name	entrez	protein	busco
ENSG00000152455	SUV39H2	79723.0	ENSP00000346997	105177at40674
ENSG00000180535	BHLHA15	168620.0	ENSP00000326391	198802at40674
ENSG00000170185	USP38	84640.0	ENSP00000303434	21986at40674
ENSG00000197889	MEIG1	644890.0	ENSP00000367486	207420at40674
ENSG00000026103	FAS	355.0	ENSP00000498466	140333at40674
ENSG00000165915	SLC39A13	91252.0	ENSP00000346956	147877at40674
ENSG00000246922	UBAP1L	390595.0	ENSP00000454012	165642at40674
ENSG00000145391	SETD7	80854.0	ENSP00000274031	107683at40674
ENSG00000244694	PTCHD4	442213.0	ENSP00000341914	34843at40674
ENSG00000130234	ACE2	59272.0	ENSP00000252519	59099at40674
ENSG00000165917	RAPSN	5913.0	ENSP00000298854	97280at40674
ENSG00000085871	MGST2	4258.0	ENSP00000265498	204908at40674
ENSG00000068354	TBC1D25	4943.0	ENSP00000365962	62912at40674
ENSG00000114737	CISH	1154.0	ENSP00000294173	175377at40674
ENSG00000213619	NDUFS3	4722.0	ENSP00000263774	167887at40674
ENSG00000082996	RNF13	11342.0	ENSP00000341361	136147at40674
ENSG00000164022	AIMP1	9255.0	ENSP00000350699	156600at40674
ENSG00000128731	HERC2	8924.0	ENSP00000261609	362at40674
ENSG00000153207	AHCTF1	25909.0	ENSP00000497061	4173at40674
ENSG00000079999	KEAP1	9817.0	ENSP00000171111	51189at40674
ENSG00000258366	RTEL1	51750.0	ENSP00000353332	16097at40674
ENSG00000118432	CNR1	1268.0	ENSP00000358511	86590at40674
ENSG00000087085	ACHE	43.0	ENSP00000241069	63092at40674
ENSG00000130734	ATG4D	84971.0	ENSP00000311318	96262at40674
ENSG00000123444	KBTBD4	55709.0	ENSP00000378703	67994at40674
ENSG00000152256	PDK1	5163.0	ENSP00000282077	98391at40674
ENSG00000170426	SDR9C7	121214.0	ENSP00000293502	135020at40674
ENSG00000166856	GPR182	11318.0	ENSP00000300098	120672at40674
ENSG00000196666	FAM180B	399888.0	ENSP00000443133	202999at40674
ENSG00000172247	C1QTNF4	114900.0	ENSP00000302274	158868at40674
ENSG00000166860	ZBTB39	9880.0	ENSP00000300101	50525at40674
ENSG00000166863	TAC3	6866.0	ENSP00000300108	209415at40674
ENSG00000109920	FNBP4	23360.0	ENSP00000263773	70461at40674
ENSG00000064313	TAF2	6873.0	ENSP00000509206	14784at40674
ENSG00000129347	KRI1	65095.0	ENSP00000320917	98618at40674
ENSG00000164587	RPS14	6208.0	ENSP00000429856	187280at40674
ENSG00000114735	HEMK1	51409.0	ENSP00000232854	136114at40674
ENSG00000157426	AASDH	132949.0	ENSP00000205214	20492at40674
ENSG00000156869	FRRS1	391059.0	ENSP00000496583	82661at40674
ENSG00000175536	LIPT2	387787.0	ENSP00000309463	170760at40674
ENSG00000080293	SCTR	6344.0	ENSP00000019103	114519at40674
ENSG00000164975	SNAPC3	6619.0	ENSP00000370200	93562at40674
ENSG00000166548	TK2	7084.0	ENSP00000414334	185414at40674
ENSG00000204227	RING1	6015.0	ENSP00000363787	154412at40674
ENSG00000174080	CTSF	8722.0	ENSP00000310832	120456at40674
ENSG00000108784	NAGLU	4669.0	ENSP00000225927	58335at40674
ENSG00000129355	CDKN2D	1032.0	ENSP00000337056	200741at40674
ENSG00000175455	CCDC14	64770.0	ENSP00000312031	43622at40674
ENSG00000108786	HSD17B1	3292.0	ENSP00000466799	151672at40674
ENSG00000140323	DISP2	85455.0	ENSP00000267889	15811at40674
ENSG00000068120	COASY	80347.0	ENSP00000377406	73189at40674
ENSG00000143278	F13B	2165.0	ENSP00000356382	63213at40674
ENSG00000138449	SLC40A1	30061.0	ENSP00000261024	76347at40674
ENSG00000140320	BAHD1	22893.0	ENSP00000396976	50339at40674
ENSG00000116678	LEPR	3953.0	ENSP00000330393	21553at40674
ENSG00000169105	CHST14	113189.0	ENSP00000307297	114626at40674
ENSG00000128928	IVD	3712.0	ENSP00000418397	106269at40674
ENSG00000131470	PSMC3IP	29893.0	ENSP00000377384	182741at40674
ENSG00000114395	CYB561D2	11068.0	ENSP00000232508	187843at40674
ENSG00000114529	C3orf52	79669.0	ENSP00000264848	189566at40674
ENSG00000094880	CDC23	8697.0	ENSP00000378350	62542at40674
ENSG00000182585	EPGN	255324.0	ENSP00000411898	197122at40674
ENSG00000135956	TMEM127	55654.0	ENSP00000411810	176227at40674
ENSG00000166886	NAB2	4665.0	ENSP00000300131	88584at40674
ENSG00000171456	ASXL1	171023.0	ENSP00000364839	14389at40674
ENSG00000213339	QTRT1	81890.0	ENSP00000250237	118318at40674
ENSG00000141699	RETREG3	162427.0	ENSP00000309432	99026at40674
ENSG00000158402	CDC25C	995.0	ENSP00000321656	105544at40674
ENSG00000166888	STAT6	6778.0	ENSP00000300134	42421at40674
ENSG00000171135	JAGN1	84522.0	ENSP00000496942	192212at40674
ENSG00000138796	HADH	3033.0	ENSP00000312288	150271at40674
ENSG00000163701	IL17RE	132014.0	ENSP00000373325	88605at40674
ENSG00000214212	C19orf38	255809.0	ENSP00000380920	196671at40674
ENSG00000162734	PEA15	8682.0	ENSP00000357056	198859at40674
ENSG00000049239	H6PD	9563.0	ENSP00000366620	42718at40674
ENSG00000244038	DDOST	1650.0	ENSP00000473655	100812at40674
ENSG00000116690	PRG4	10216.0	ENSP00000399679	134509at40674
ENSG00000167900	TK1	7083.0	ENSP00000301634	168656at40674
ENSG00000120709	FAM53C	100128966.0	ENSP00000239906	127814at40674
ENSG00000134809	TIMM10	26519.0	ENSP00000257245	207320at40674
ENSG00000156587	UBE2L6	9246.0	ENSP00000287156	198361at40674
ENSG00000154589	LY96	23643.0	ENSP00000284818	194308at40674
ENSG00000120738	EGR1	1958.0	ENSP00000239938	116785at40674
ENSG00000178125	PPP1R42	286187.0	ENSP00000429721	175947at40674
ENSG00000089685	BIRC5	332.0	ENSP00000324180	198348at40674
ENSG00000138755	CXCL9	4283.0	ENSP00000354901	211028at40674
ENSG00000106823	ECM2	1842.0	ENSP00000344758	70159at40674
ENSG00000101407	TTI1	9675.0	ENSP00000362546	29088at40674
ENSG00000169245	CXCL10	3627.0	ENSP00000305651	210400at40674
ENSG00000105835	NAMPT	10135.0	ENSP00000222553	81086at40674
ENSG00000183808	RBM12B	389677.0	ENSP00000382239	55293at40674
ENSG00000172382	PRSS27	83886.0	ENSP00000306390	148238at40674
ENSG00000106852	LHX6	26468.0	ENSP00000441464	121005at40674
ENSG00000149131	SERPING1	710.0	ENSP00000367574	101134at40674
ENSG00000137204	SLC22A7	10864.0	ENSP00000361655	107696at40674
ENSG00000135914	HTR2B	3357.0	ENSP00000258400	100980at40674
ENSG00000156966	B3GNT7	93010.0	ENSP00000287590	116121at40674
ENSG00000118804	STBD1	8987.0	ENSP00000237642	181073at40674
ENSG00000107719	PALD1	27143.0	ENSP00000263563	39374at40674
ENSG00000151806	GUF1	60558.0	ENSP00000281543	61206at40674
ENSG00000181072	CHRM2	1129.0	ENSP00000319984	95214at40674
ENSG00000177469	CAVIN1	284119.0	ENSP00000349541	161124at40674
ENSG00000089558	KCNH4	23415.0	ENSP00000264661	30783at40674
ENSG00000161610	HCRT	3060.0	ENSP00000293330	209334at40674
ENSG00000149575	SCN2B	6327.0	ENSP00000278947	190328at40674
ENSG00000172733	PURG	29942.0	ENSP00000345168	157751at40674
ENSG00000010244	ZNF207	7756.0	ENSP00000378165	179411at40674
ENSG00000142330	CAPN10	11132.0	ENSP00000375844	80655at40674
ENSG00000124164	VAPB	9217.0	ENSP00000417175	168001at40674
ENSG00000140995	DEF8	54849.0	ENSP00000456501	89390at40674
ENSG00000147443	DOK2	9046.0	ENSP00000276420	127632at40674
ENSG00000055147	FAM114A2	10827.0	ENSP00000341597	116789at40674
ENSG00000105948	IFT56	79989.0	ENSP00000419279	65922at40674
ENSG00000023318	ERP44	23071.0	ENSP00000262455	103271at40674
ENSG00000168004	PLAAT5	117245.0	ENSP00000444809	186082at40674
ENSG00000095539	SEMA4G	57715.0	ENSP00000359270	41694at40674
ENSG00000124222	STX16	8675.0	ENSP00000360183	146704at40674
ENSG00000110075	PPP6R3	55291.0	ENSP00000377389	34050at40674
ENSG00000160345	PIERCE1	138162.0	ENSP00000395281	200787at40674
ENSG00000152592	DMP1	1758.0	ENSP00000340935	180618at40674
ENSG00000147162	OGT	8473.0	ENSP00000362805	17352at40674
ENSG00000148795	CYP17A1	1586.0	ENSP00000358903	97124at40674
ENSG00000118785	SPP1	6696.0	ENSP00000378517	182133at40674
ENSG00000172482	AGXT	189.0	ENSP00000302620	112018at40674
ENSG00000037749	MFAP3	4238.0	ENSP00000322956	142626at40674
ENSG00000061273	HDAC7	51564.0	ENSP00000404394	32384at40674
ENSG00000189376	C8orf76	84933.0	ENSP00000276704	148782at40674
ENSG00000125347	IRF1	3659.0	ENSP00000245414	129794at40674
ENSG00000157741	UBN2	254048.0	ENSP00000418648	45315at40674
ENSG00000270316	BORCS7-ASMT		ENSP00000299353	205094at40674
ENSG00000128610	FEZF1	389549.0	ENSP00000411145	89131at40674
ENSG00000164061	BSN	8927.0	ENSP00000296452	2502at40674
ENSG00000147010	SH3KBP1	30011.0	ENSP00000369049	83083at40674
ENSG00000147689	FAM83A	84985.0	ENSP00000428876	125202at40674
ENSG00000008311	AASS	10157.0	ENSP00000377040	30168at40674
ENSG00000164062	APEH	327.0	ENSP00000296456	45000at40674
ENSG00000184544	DHRS7C	201140.0	ENSP00000327975	147303at40674
ENSG00000107731	UNC5B	219699.0	ENSP00000362288	25222at40674
ENSG00000109501	WFS1	7466.0	ENSP00000226760	42301at40674
ENSG00000103168	TAF1C	9013.0	ENSP00000455933	71365at40674
ENSG00000132361	CLUH	23277.0	ENSP00000388872	11483at40674
ENSG00000198246	SLC29A3	55315.0	ENSP00000362285	135600at40674
ENSG00000181378	CFAP65	255101.0	ENSP00000340776	11898at40674
ENSG00000176087	SLC35A4	113829.0	ENSP00000327133	180600at40674
ENSG00000011478	QPCTL	54814.0	ENSP00000012049	129280at40674
ENSG00000172493	AFF1	4299.0	ENSP00000440843	47937at40674
ENSG00000169155	ZBTB43	23099.0	ENSP00000362556	87892at40674
ENSG00000136859	ANGPTL2	23452.0	ENSP00000362524	92281at40674
ENSG00000125457	MIF4GD	57409.0	ENSP00000321625	173536at40674
ENSG00000197256	KANK2	25959.0	ENSP00000467029	47793at40674
ENSG00000213901	SLC23A3	151295.0	ENSP00000406546	148965at40674
ENSG00000172785	ZNG1A	55871.0	ENSP00000348915	109993at40674
ENSG00000177752	YIPF7	285525.0	ENSP00000412696	163366at40674
ENSG00000186665	C17orf58	284018.0	ENSP00000402020	208933at40674
ENSG00000132792	CTNNBL1	56259.0	ENSP00000355050	70681at40674
ENSG00000141736	ERBB2	2064.0	ENSP00000269571	15428at40674
ENSG00000011638	LDAF1	57146.0	ENSP00000233047	211619at40674
ENSG00000167483	NIBAN3	199786.0	ENSP00000469225	64413at40674
ENSG00000166224	SGPL1	8879.0	ENSP00000362298	80487at40674
ENSG00000162066	AMDHD2	51005.0	ENSP00000293971	104709at40674
ENSG00000213588	ZBTB9	221504.0	ENSP00000378503	118847at40674
ENSG00000120253	NUP43	348995.0	ENSP00000342262	108362at40674
ENSG00000144567	RETREG2	79137.0	ENSP00000395249	139683at40674
ENSG00000164244	PRRC1	133619.0	ENSP00000296666	123041at40674
ENSG00000189056	RELN	5649.0	ENSP00000392423	889at40674
ENSG00000065618	COL17A1	1308.0	ENSP00000497653	65833at40674
ENSG00000158552	ZFAND2B	130617.0	ENSP00000386370	184130at40674
ENSG00000133794	BMAL1	406.0	ENSP00000384517	54102at40674
ENSG00000120256	LRP11	84918.0	ENSP00000239367	106049at40674
ENSG00000099364	FBXL19	54620.0	ENSP00000339712	73082at40674
ENSG00000108639	SYNGR2	9144.0	ENSP00000225777	175927at40674
ENSG00000204928	GRXCR2	643226.0	ENSP00000367214	160384at40674
ENSG00000134058	CDK7	1022.0	ENSP00000256443	118051at40674
ENSG00000173540	GMPPB	29925.0	ENSP00000311130	113450at40674
ENSG00000135317	SNX14	57231.0	ENSP00000507116	27695at40674
ENSG00000196684	HSH2D	84941.0	ENSP00000482604	139587at40674
ENSG00000283632	EXOC3L2	90332.0	ENSP00000400713	65983at40674
ENSG00000103549	RNF40	9810.0	ENSP00000325677	34692at40674
ENSG00000108788	MLX	6945.0	ENSP00000416627	164793at40674
ENSG00000115657	ABCB6	10058.0	ENSP00000265316	39922at40674
ENSG00000107960	STN1	79991.0	ENSP00000224950	125518at40674
ENSG00000176454	LPCAT4	254531.0	ENSP00000317300	105109at40674
ENSG00000163743	RCHY1	25898.0	ENSP00000321239	146795at40674
ENSG00000183323	CCDC125	202243.0	ENSP00000379754	148797at40674
ENSG00000007237	GAS7	8522.0	ENSP00000322608	105248at40674
ENSG00000172379	ARNT2	9915.0	ENSP00000453651	56921at40674
ENSG00000164815	ORC5	5001.0	ENSP00000297431	93728at40674
ENSG00000107438	PDLIM1	9124.0	ENSP00000360305	131860at40674
ENSG00000152942	RAD17	5884.0	ENSP00000370151	74406at40674
ENSG00000153066	TXNDC11	51061.0	ENSP00000283033	31833at40674
ENSG00000128617	OPN1SW	611.0	ENSP00000249389	129654at40674
ENSG00000122687	MRM2	29960.0	ENSP00000242257	169489at40674
ENSG00000172538	FAM170B	170370.0	ENSP00000308292	191313at40674
ENSG00000165383	LRRC18	474354.0	ENSP00000363275	168211at40674
ENSG00000079462	PAFAH1B3	5050.0	ENSP00000262890	162008at40674
ENSG00000111364	DDX55	57696.0	ENSP00000238146	73063at40674
ENSG00000136213	CHST12	55501.0	ENSP00000258711	123503at40674
ENSG00000109927	TECTA	116804918.0	ENSP00000493855	2610at40674
ENSG00000111361	EIF2B1	1967.0	ENSP00000416250	151563at40674
ENSG00000006062	MAP3K14	9020.0	ENSP00000478552	39703at40674
ENSG00000120451	SNX19	399979.0	ENSP00000265909	41042at40674
ENSG00000105287	PRKD2	25865.0	ENSP00000291281	35233at40674
ENSG00000111358	GTF2H3	2967.0	ENSP00000228955	136476at40674
ENSG00000213424	KRT222	125113.0	ENSP00000377616	156539at40674
ENSG00000165863	SPMIP5	143379.0	ENSP00000465712	177406at40674
ENSG00000114113	RBP2	5948.0	ENSP00000232217	194942at40674
ENSG00000151208	DLG5	9231.0	ENSP00000361467	7439at40674
ENSG00000163516	ANKZF1	55139.0	ENSP00000321617	78837at40674
ENSG00000156234	CXCL13	10563.0	ENSP00000286758	209507at40674
ENSG00000206557	TRIM71	131405.0	ENSP00000373272	40495at40674
ENSG00000054965	FAM168A	23201.0	ENSP00000064778	178711at40674
ENSG00000106125	MINDY4	84182.0	ENSP00000265299	52576at40674
ENSG00000171431	KRT20	54474.0	ENSP00000167588	110522at40674
ENSG00000240583	AQP1	358.0	ENSP00000311165	154626at40674
ENSG00000175544	CABP4	57010.0	ENSP00000324960	179077at40674
ENSG00000108244	KRT23	25984.0	ENSP00000209718	150789at40674
ENSG00000114209	PDCD10	11235.0	ENSP00000420014	175327at40674
ENSG00000150471	ADGRL3	23284.0	ENSP00000507980	8416at40674
ENSG00000173511	VEGFB	7423.0	ENSP00000311127	190671at40674
ENSG00000106128	GHRHR	2692.0	ENSP00000320180	101961at40674
ENSG00000128944	KNSTRN	90417.0	ENSP00000249776	165971at40674
ENSG00000148606	POLR3A	11128.0	ENSP00000361446	10367at40674
ENSG00000104814	MAP4K1	11184.0	ENSP00000380066	37987at40674
ENSG00000164920	OSR2	116039.0	ENSP00000297565	130337at40674
ENSG00000158941	CCAR2	57805.0	ENSP00000310670	41586at40674
ENSG00000013374	NUB1	51667.0	ENSP00000418234	70140at40674
ENSG00000099814	CEP170B	283638.0	ENSP00000404151	21108at40674
ENSG00000172977	KAT5	10524.0	ENSP00000366245	70843at40674
ENSG00000178607	ERN1	2081.0	ENSP00000401445	30927at40674
ENSG00000119969	HELLS	3070.0	ENSP00000409945	40423at40674
ENSG00000124788	ATXN1	6310.0	ENSP00000244769	49742at40674
ENSG00000278057	TEX28	1527.0	ENSP00000478834	188032at40674
ENSG00000269313	MAGIX	79917.0	ENSP00000471299	159806at40674
ENSG00000178982	EIF3K	27335.0	ENSP00000248342	162808at40674
ENSG00000184216	IRAK1	3654.0	ENSP00000358997	59802at40674
ENSG00000152137	HSPB8	26353.0	ENSP00000281938	186679at40674
ENSG00000163536	SERPINI1	5274.0	ENSP00000295777	108817at40674
ENSG00000168566	SNRNP48	154007.0	ENSP00000339834	149145at40674
ENSG00000112578	BYSL	705.0	ENSP00000230340	115020at40674
ENSG00000110841	PPFIBP1	8496.0	ENSP00000443442	30746at40674
ENSG00000197822	OCLN	100506658.0	ENSP00000347379	105572at40674
ENSG00000015592	STMN4	81551.0	ENSP00000265770	184015at40674
ENSG00000161653	NAGS	162417.0	ENSP00000293404	97939at40674
ENSG00000138606	SHF	90525.0	ENSP00000508579	141782at40674
ENSG00000185024	BRF1	2972.0	ENSP00000329029	80913at40674
ENSG00000091947	TMEM101	84336.0	ENSP00000206380	161024at40674
ENSG00000187796	CARD9	64170.0	ENSP00000360799	90641at40674
ENSG00000161654	LSM12	124801.0	ENSP00000293406	188277at40674
ENSG00000172922	RNASEH2C	84153.0	ENSP00000308193	199091at40674
ENSG00000178826	TMEM139	135932.0	ENSP00000352284	208116at40674
ENSG00000125319	HROB	78995.0	ENSP00000466618	173799at40674
ENSG00000169297	NR0B1	190.0	ENSP00000368253	105403at40674
ENSG00000066583	ISOC1	51015.0	ENSP00000173527	150620at40674
ENSG00000278570	NR2E3	10002.0	ENSP00000482504	113988at40674
ENSG00000158169	FANCC	105376156.0	ENSP00000289081	96703at40674
ENSG00000182472	CAPN12	147968.0	ENSP00000331636	63729at40674
ENSG00000254470	AP5B1	91056.0	ENSP00000454303	90551at40674
ENSG00000106144	CASP2	835.0	ENSP00000312664	104639at40674
ENSG00000168591	TMUB2	79089.0	ENSP00000444565	164028at40674
ENSG00000112893	MAN2A1	4124.0	ENSP00000261483	18574at40674
ENSG00000230062	ANKRD66	100287718.0	ENSP00000454770	195970at40674
ENSG00000249853	HS3ST5	222537.0	ENSP00000427888	122960at40674
ENSG00000001167	NFYA	4800.0	ENSP00000345702	190887at40674
ENSG00000204618	RNF39	80352.0	ENSP00000244360	125825at40674
ENSG00000159784	FAM131B	9715.0	ENSP00000410603	118767at40674
ENSG00000275700	AATF	26574.0	ENSP00000477848	131641at40674
ENSG00000169891	REPS2	9185.0	ENSP00000349824	102864at40674
ENSG00000133731	IMPA1	3612.0	ENSP00000256108	148108at40674
ENSG00000113739	STC2	8614.0	ENSP00000265087	147271at40674
ENSG00000125746	EML2	24139.0	ENSP00000468312	34980at40674
ENSG00000113108	APBB3	10307.0	ENSP00000402591	94817at40674
ENSG00000167004	PDIA3	2923.0	ENSP00000300289	88215at40674
ENSG00000172732	MUS81	80198.0	ENSP00000307853	110585at40674
ENSG00000103037	SETD6	79918.0	ENSP00000310082	119834at40674
ENSG00000164023	SGMS2	166929.0	ENSP00000351981	118300at40674
ENSG00000138688	BLTP1	84162.0	ENSP00000264501	281at40674
ENSG00000087303	NID2	22795.0	ENSP00000216286	15492at40674
ENSG00000125107	CNOT1	23019.0	ENSP00000320949	2682at40674
ENSG00000213186	TRIM59	286827.0	ENSP00000311219	111103at40674
ENSG00000174236	REP15	387849.0	ENSP00000310335	186141at40674
ENSG00000146904	EPHA1	2041.0	ENSP00000275815	25756at40674
ENSG00000152076	CCDC74B	91409.0	ENSP00000386294	168054at40674
ENSG00000061794	MRPS35	60488.0	ENSP00000081029	159216at40674
ENSG00000101928	MOSPD1	56180.0	ENSP00000359819	169791at40674
ENSG00000172543	CTSW	1521.0	ENSP00000311300	155661at40674
ENSG00000108021	TASOR2	54906.0	ENSP00000514101	3670at40674
ENSG00000087494	PTHLH	5744.0	ENSP00000444519	196902at40674
ENSG00000119943	PYROXD2	84795.0	ENSP00000359607	77328at40674
ENSG00000136367	ZFHX2	85446.0	ENSP00000413418	7440at40674
ENSG00000253598	SLC10A5	347051.0	ENSP00000428612	166011at40674
ENSG00000089820	ARHGAP4	393.0	ENSP00000203786	52575at40674
ENSG00000104231	ZFAND1	79752.0	ENSP00000220669	159684at40674
ENSG00000107521	HPS1	3257.0	ENSP00000514153	55821at40674
ENSG00000127914	AKAP9	10142.0	ENSP00000348573	2618at40674
ENSG00000198707	CEP290	80184.0	ENSP00000502503	5169at40674
ENSG00000015133	CCDC88C	440193.0	ENSP00000374507	10092at40674
ENSG00000175854	SWI5	375757.0	ENSP00000411469	203285at40674
ENSG00000179674	ARL14	80117.0	ENSP00000323847	178783at40674
ENSG00000083937	CHMP2B	25978.0	ENSP00000263780	192892at40674
ENSG00000011451	WIZ	58525.0	ENSP00000500993	6972at40674
ENSG00000182150	ERCC6L2	375748.0	ENSP00000499221	9234at40674
ENSG00000152683	SLC30A6	55676.0	ENSP00000282587	95777at40674
ENSG00000165323	FAT3	120114.0	ENSP00000387040	424at40674
ENSG00000183833	CFAP91	89876.0	ENSP00000273390	76138at40674
ENSG00000122591	HYCC1	84668.0	ENSP00000403396	90359at40674
ENSG00000146094	DOK3	79930.0	ENSP00000349727	99291at40674
ENSG00000164604	GPR85	54329.0	ENSP00000297146	115296at40674
ENSG00000180357	ZNF609	23060.0	ENSP00000316527	18358at40674
ENSG00000163053	SLC16A14	151473.0	ENSP00000295190	84971at40674
ENSG00000221829	FANCG	2189.0	ENSP00000512826	108456at40674
ENSG00000180304	OAZ2	4947.0	ENSP00000463013	178313at40674
ENSG00000114767	RRP9	9136.0	ENSP00000232888	108589at40674
ENSG00000110799	VWF	7450.0	ENSP00000261405	1750at40674
ENSG00000196844	PATE2	399967.0	ENSP00000351325	205750at40674
ENSG00000106682	EIF4H	7458.0	ENSP00000504041	190982at40674
ENSG00000172795	DCP2	167227.0	ENSP00000373715	102905at40674
ENSG00000165630	PRPF18	8559.0	ENSP00000367835	123285at40674
ENSG00000147536	GINS4	84296.0	ENSP00000276533	178141at40674
ENSG00000132406	TMEM128	85013.0	ENSP00000372201	192674at40674
ENSG00000109832	DDX25	29118.0	ENSP00000263576	92423at40674
ENSG00000123977	DAW1	164781.0	ENSP00000311899	102584at40674
ENSG00000168826	ZBTB49	166793.0	ENSP00000338807	42553at40674
ENSG00000168916	ZNF608	57507.0	ENSP00000307746	21551at40674
ENSG00000141867	BRD4	23476.0	ENSP00000263377	55343at40674
ENSG00000198855	FICD	11153.0	ENSP00000446479	94714at40674
ENSG00000168818	STX18	53407.0	ENSP00000305810	141483at40674
ENSG00000075856	SART3	9733.0	ENSP00000449386	41353at40674
ENSG00000113312	TTC1	7265.0	ENSP00000231238	160494at40674
ENSG00000243989	ACY1	95.0	ENSP00000384296	110189at40674
ENSG00000103042	SLC38A7	55238.0	ENSP00000219320	94036at40674
ENSG00000108219	TSPAN14	81619.0	ENSP00000361229	158354at40674
ENSG00000165526	RPUSD4	84881.0	ENSP00000298317	149374at40674
ENSG00000240720	LRRD1	401387.0	ENSP00000405987	40953at40674
ENSG00000166483	WEE1	7465.0	ENSP00000402084	65647at40674
ENSG00000157404	KIT	3815.0	ENSP00000288135	31733at40674
ENSG00000166922	SCG5	6447.0	ENSP00000300175	166387at40674
ENSG00000110108	TMEM109	79073.0	ENSP00000227525	196675at40674
ENSG00000161048	NAPEPLD	222236.0	ENSP00000340093	115962at40674
ENSG00000006118	TMEM132A	54972.0	ENSP00000405823	30984at40674
ENSG00000264717	NPY4R2	100996758.0	ENSP00000489924	132699at40674
ENSG00000107833	NPM3	10360.0	ENSP00000359128	193595at40674
ENSG00000138614	INTS14	81556.0	ENSP00000326379	75344at40674
ENSG00000132434	LANCL2	55915.0	ENSP00000254770	91751at40674
ENSG00000119919	NKX2-3	159296.0	ENSP00000342828	162594at40674
ENSG00000103494	RPGRIP1L	23322.0	ENSP00000262135	22320at40674
ENSG00000198018	ENTPD7	57089.0	ENSP00000359520	62627at40674
ENSG00000145723	GIN1	54826.0	ENSP00000381970	78301at40674
ENSG00000183160	TMEM119	338773.0	ENSP00000376553	195986at40674
ENSG00000119929	CUTC	51076.0	ENSP00000359507	156274at40674
ENSG00000055609	KMT2C	58508.0	ENSP00000262189	890at40674
ENSG00000134531	EMP1	2012.0	ENSP00000256951	195020at40674
ENSG00000169057	MECP2	4204.0	ENSP00000395535	149668at40674
ENSG00000197816	CCDC180	100499483.0	ENSP00000434727	10957at40674
