ensembl	gene_name	entrez	protein	busco
ENSG00000172409	CLP1	10978.0	ENSP00000506714	236514at7742
ENSG00000166452	AKIP1	56672.0	ENSP00000310644	406184at7742
ENSG00000174720	LARP7	51574.0	ENSP00000511571	162368at7742
ENSG00000130305	NSUN5	55695.0	ENSP00000388464	226571at7742
ENSG00000129518	EAPP	55837.0	ENSP00000250454	366844at7742
ENSG00000114346	ECT2	1894.0	ENSP00000232458	49005at7742
ENSG00000077800	FKBP6	8468.0	ENSP00000252037	264772at7742
ENSG00000182173	TSEN54	283989.0	ENSP00000327487	261794at7742
ENSG00000173846	PLK3	1263.0	ENSP00000361275	116667at7742
ENSG00000249915	PDCD6	10016.0	ENSP00000264933	358209at7742
ENSG00000070785	EIF2B3	8891.0	ENSP00000353575	195562at7742
ENSG00000274523	RCC1L	81554.0	ENSP00000477659	199024at7742
ENSG00000167196	FBXO22	26263.0	ENSP00000307833	207751at7742
ENSG00000205403	CFI	3426.0	ENSP00000378130	147736at7742
ENSG00000126088	UROD	7389.0	ENSP00000498668	237440at7742
ENSG00000147471	PLPBP	11212.0	ENSP00000333551	294990at7742
ENSG00000125652	ALKBH7	84266.0	ENSP00000245812	407572at7742
ENSG00000020181	ADGRA2	25960.0	ENSP00000406367	30224at7742
ENSG00000162408	NOL9	79707.0	ENSP00000366934	160945at7742
ENSG00000169026	SLC49A3	84179.0	ENSP00000320234	309596at7742
ENSG00000104221	BRF2	55290.0	ENSP00000220659	340508at7742
ENSG00000204859	ZBTB48	3104.0	ENSP00000366902	154432at7742
ENSG00000169228	RAB24	53917.0	ENSP00000304376	376721at7742
ENSG00000171488	LRRC8C	84230.0	ENSP00000359483	75464at7742
ENSG00000167005	NUDT21	11051.0	ENSP00000300291	381974at7742
ENSG00000119285	HEATR1	55127.0	ENSP00000355541	8874at7742
ENSG00000241058	NSUN6	221078.0	ENSP00000366519	221029at7742
ENSG00000125124	BBS2	583.0	ENSP00000507654	93229at7742
ENSG00000028310	BRD9	65980.0	ENSP00000419765	163177at7742
ENSG00000072840	EVC	2121.0	ENSP00000264956	62221at7742
ENSG00000156735	BAG4	9530.0	ENSP00000393298	401448at7742
ENSG00000111412	SPRING1	79794.0	ENSP00000261318	377619at7742
ENSG00000071539	TRIP13	9319.0	ENSP00000166345	219805at7742
ENSG00000197265	GTF2E2	2961.0	ENSP00000348168	359330at7742
ENSG00000167986	DDB1	1642.0	ENSP00000301764	32152at7742
ENSG00000117122	MFAP2	4237.0	ENSP00000364684	376607at7742
ENSG00000159363	ATP13A2	23400.0	ENSP00000341115	58506at7742
ENSG00000067248	DHX29	54505.0	ENSP00000251636	42074at7742
ENSG00000288721			ENSP00000507261	361503at7742
ENSG00000224470	ATXN1L	342371.0	ENSP00000507897	106313at7742
ENSG00000032389	EIPR1	7260.0	ENSP00000381652	337175at7742
ENSG00000167447	SMG8	55181.0	ENSP00000438748	57077at7742
ENSG00000119723	COQ6	51004.0	ENSP00000377594	208238at7742
ENSG00000177479	ARIH2	10425.0	ENSP00000348769	166429at7742
ENSG00000143498	TAF1A	9015.0	ENSP00000339976	192313at7742
ENSG00000140451	PIF1	80119.0	ENSP00000452792	156102at7742
ENSG00000104957	YJU2B	81576.0	ENSP00000465776	368798at7742
ENSG00000168077	SCARA3	51435.0	ENSP00000301904	182463at7742
ENSG00000186063	AIDA	64853.0	ENSP00000339161	325689at7742
ENSG00000119636	BBOF1	80127.0	ENSP00000377577	193249at7742
ENSG00000162819	BROX	148362.0	ENSP00000478496	213618at7742
ENSG00000102984	ZNF821	55565.0	ENSP00000313822	286595at7742
ENSG00000129055	ANAPC13	25847.0	ENSP00000421842	432107at7742
ENSG00000163001	CFAP36	112942.0	ENSP00000342699	312288at7742
ENSG00000137413	TAF8	129685.0	ENSP00000509629	303129at7742
ENSG00000149476	TKFC	26007.0	ENSP00000378360	180758at7742
ENSG00000119688	ABCD4	5826.0	ENSP00000349396	122495at7742
ENSG00000168078	PBK	55872.0	ENSP00000301905	281245at7742
ENSG00000182544	MFSD5	84975.0	ENSP00000442688	210019at7742
ENSG00000135476	ESPL1	9700.0	ENSP00000257934	8258at7742
ENSG00000102967	DHODH	1723.0	ENSP00000461848	271228at7742
ENSG00000154309	DISP1	84976.0	ENSP00000502357	17657at7742
ENSG00000064995	TAF11	6882.0	ENSP00000354633	415130at7742
ENSG00000140830	TXNL4B	54957.0	ENSP00000268483	391566at7742
ENSG00000111850	SMIM8	63914.0	ENSP00000477133	423313at7742
ENSG00000169193	CCDC126	90693.0	ENSP00000304355	389667at7742
ENSG00000140829	DHX38	9785.0	ENSP00000268482	42469at7742
ENSG00000272514	CFAP206	154313.0	ENSP00000358575	112232at7742
ENSG00000119041	GTF3C3	9330.0	ENSP00000263956	70459at7742
ENSG00000134014	ELP3	55140.0	ENSP00000428449	121142at7742
ENSG00000133980	VRTN	55237.0	ENSP00000256362	199227at7742
ENSG00000164414	SLC35A1	10559.0	ENSP00000358565	273483at7742
ENSG00000092621	PHGDH	26227.0	ENSP00000493382	227544at7742
ENSG00000167302	TEPSIN	146705.0	ENSP00000490393	161395at7742
ENSG00000146282	RARS2	57038.0	ENSP00000509453	148672at7742
ENSG00000166965	RCCD1	91433.0	ENSP00000450678	390830at7742
ENSG00000197121	PGAP1	80055.0	ENSP00000346809	73001at7742
ENSG00000165525	NEMF	9147.0	ENSP00000298310	92591at7742
ENSG00000221955	SLC12A8	84561.0	ENSP00000377112	160770at7742
ENSG00000108479	GALK1	2584.0	ENSP00000225614	296592at7742
ENSG00000146414	SHPRH	257218.0	ENSP00000275233	16779at7742
ENSG00000124882	EREG	2069.0	ENSP00000244869	406718at7742
ENSG00000001630	CYP51A1	1595.0	ENSP00000003100	156439at7742
ENSG00000052802	MSMO1	6307.0	ENSP00000261507	291391at7742
ENSG00000109472	CPE	1363.0	ENSP00000386104	226989at7742
ENSG00000001631	KRIT1	889.0	ENSP00000378015	81689at7742
ENSG00000073331	ALPK1	80216.0	ENSP00000426044	49885at7742
ENSG00000256591			ENSP00000440219	401942at7742
ENSG00000166595	CIAO2B	51647.0	ENSP00000387471	412521at7742
ENSG00000198604	BAZ1A	11177.0	ENSP00000353458	36575at7742
ENSG00000214050	FBXO16	157574.0	ENSP00000428902	300443at7742
ENSG00000185591	SP1	6667.0	ENSP00000329357	153051at7742
ENSG00000130764	LRRC47	57470.0	ENSP00000367498	313142at7742
ENSG00000149016	TUT1	64852.0	ENSP00000308000	122841at7742
ENSG00000284770	TBCE	6905.0	ENSP00000384571	137854at7742
ENSG00000170088	TMEM192	201931.0	ENSP00000305069	372062at7742
ENSG00000092020	PPP2R3C	55012.0	ENSP00000261475	211818at7742
ENSG00000067955	CBFB	865.0	ENSP00000290858	416336at7742
ENSG00000113758	DBN1	1627.0	ENSP00000308532	161425at7742
ENSG00000002549	LAP3	51056.0	ENSP00000226299	155235at7742
ENSG00000105254	TBCB	1155.0	ENSP00000221855	379007at7742
ENSG00000153933	DGKE	8526.0	ENSP00000284061	123145at7742
ENSG00000241962			ENSP00000390891	396678at7742
ENSG00000100890	PRORP	9692.0	ENSP00000474620	129835at7742
ENSG00000158411	MITD1	129531.0	ENSP00000413371	345605at7742
ENSG00000115514	TXNDC9	10190.0	ENSP00000264255	369390at7742
ENSG00000111639	MRPL51	51258.0	ENSP00000229238	423617at7742
ENSG00000010292	NCAPD2	9918.0	ENSP00000325017	26485at7742
ENSG00000149541	B3GAT3	26229.0	ENSP00000265471	269102at7742
ENSG00000178074	C2orf69	205327.0	ENSP00000312770	243425at7742
ENSG00000162971	TYW5	129450.0	ENSP00000346627	264320at7742
ENSG00000112419	PHACTR2	9749.0	ENSP00000356556	312837at7742
ENSG00000151445	VIPAS39	63894.0	ENSP00000313098	178398at7742
ENSG00000009954	BAZ1B	9031.0	ENSP00000342434	36449at7742
ENSG00000141556	TBCD	6904.0	ENSP00000508214	39465at7742
ENSG00000115524	SF3B1	23451.0	ENSP00000335321	22898at7742
ENSG00000179041	RRS1	23212.0	ENSP00000322396	340073at7742
ENSG00000147576	ADHFE1	137872.0	ENSP00000407115	208840at7742
ENSG00000014824	SLC30A9	10463.0	ENSP00000264451	185742at7742
ENSG00000188848	BEND4	389206.0	ENSP00000421169	190526at7742
ENSG00000185085	INTS5	80789.0	ENSP00000327889	68766at7742
ENSG00000138798	EGF	1950.0	ENSP00000265171	29959at7742
ENSG00000213160	KLHL23	100526832.0	ENSP00000272797	152020at7742
ENSG00000138385	SSB	6741.0	ENSP00000260956	279400at7742
ENSG00000029364	SLC39A9	55334.0	ENSP00000468864	361964at7742
ENSG00000113141	IK	3550.0	ENSP00000396301	215138at7742
ENSG00000138382	METTL5	29081.0	ENSP00000386703	376681at7742
ENSG00000138792	ENPEP	2028.0	ENSP00000265162	89391at7742
ENSG00000151532	VTI1A	143187.0	ENSP00000516199	393381at7742
ENSG00000162642	C1orf52	148423.0	ENSP00000419417	416838at7742
ENSG00000116198	CEP104	9731.0	ENSP00000502793	80791at7742
ENSG00000081177	EXD2	55218.0	ENSP00000510642	176119at7742
ENSG00000140006	WDR89	112840.0	ENSP00000378399	229681at7742
ENSG00000178950	GAK	2580.0	ENSP00000314499	38686at7742
ENSG00000005486	RHBDD2	57414.0	ENSP00000006777	285172at7742
ENSG00000150773	PIH1D2	120379.0	ENSP00000434275	317161at7742
ENSG00000133316	WDR74	54663.0	ENSP00000308931	267345at7742
ENSG00000169598	DFFB	1677.0	ENSP00000339524	249877at7742
ENSG00000162836	ACP6	51205.0	ENSP00000463574	198118at7742
ENSG00000144357	UBR3	130507.0	ENSP00000272793	12004at7742
ENSG00000113719	ERGIC1	57222.0	ENSP00000377374	293668at7742
ENSG00000146701	MDH2	4191.0	ENSP00000327070	273485at7742
ENSG00000062582	MRPS24	64951.0	ENSP00000318158	381001at7742
ENSG00000153015	CWC27	10283.0	ENSP00000370460	307170at7742
ENSG00000145214	DGKQ	1609.0	ENSP00000273814	91638at7742
ENSG00000119725	ZNF410	57862.0	ENSP00000442228	186464at7742
ENSG00000127415	IDUA	3425.0	ENSP00000247933	110226at7742
ENSG00000079785	DDX1	1653.0	ENSP00000370745	81669at7742
ENSG00000125386	FAM193A	8603.0	ENSP00000490564	33771at7742
ENSG00000165355	FBXO33	254170.0	ENSP00000298097	166688at7742
ENSG00000092148	HECTD1	25831.0	ENSP00000382269	5422at7742
ENSG00000112981	NME5	8382.0	ENSP00000265191	348560at7742
ENSG00000129691	ASH2L	9070.0	ENSP00000443606	158802at7742
ENSG00000158517	NCF1	653361.0	ENSP00000289473	213614at7742
ENSG00000172375	C2CD2L	9854.0	ENSP00000497391	124354at7742
ENSG00000164944	VIRMA	25962.0	ENSP00000297591	20951at7742
ENSG00000116747	RO60	6738.0	ENSP00000383752	139307at7742
ENSG00000087266	SH3BP2	6452.0	ENSP00000422168	358171at7742
ENSG00000106263	EIF3B	8662.0	ENSP00000354125	102408at7742
ENSG00000106009	BRAT1	221927.0	ENSP00000339637	145962at7742
ENSG00000243710	CFAP57	149465.0	ENSP00000361570	35861at7742
ENSG00000087274	ADD1	118.0	ENSP00000508142	92370at7742
ENSG00000139168	ZCRB1	85437.0	ENSP00000266529	402679at7742
ENSG00000178602	OTOS	150677.0	ENSP00000322486	427367at7742
ENSG00000104853	CLPTM1	1209.0	ENSP00000443192	105968at7742
ENSG00000108826	MRPL27	51264.0	ENSP00000424321	404915at7742
ENSG00000130414	NDUFA10	4705.0	ENSP00000503016	303740at7742
ENSG00000117395	EBNA1BP2	10969.0	ENSP00000236051	322871at7742
ENSG00000116874	WARS2	10352.0	ENSP00000235521	282590at7742
ENSG00000065600	PACC1	55248.0	ENSP00000261455	267268at7742
ENSG00000108829	LRRC59	55379.0	ENSP00000225972	349204at7742
ENSG00000156170	NDUFAF6	137682.0	ENSP00000379419	328263at7742
ENSG00000108823	SGCA	6442.0	ENSP00000262018	208665at7742
ENSG00000156172	CFAP418	157657.0	ENSP00000286688	387111at7742
ENSG00000168291	PDHB	5162.0	ENSP00000307241	251896at7742
ENSG00000285942			ENSP00000497618	339893at7742
ENSG00000137814	HAUS2	55142.0	ENSP00000260372	388430at7742
ENSG00000140326	CDAN1	146059.0	ENSP00000348564	42353at7742
ENSG00000137168	PPIL1	51645.0	ENSP00000362803	398268at7742
ENSG00000198663	C6orf89	221477.0	ENSP00000347322	315832at7742
ENSG00000134987	WDR36	134430.0	ENSP00000424628	80213at7742
ENSG00000170584	NUDCD2	134492.0	ENSP00000304854	421664at7742
ENSG00000152457	DCLRE1C	64421.0	ENSP00000367538	116482at7742
ENSG00000109775	UFSP2	55325.0	ENSP00000264689	173159at7742
ENSG00000136521	NDUFB5	4711.0	ENSP00000259037	407881at7742
ENSG00000167173	C15orf39	56905.0	ENSP00000353854	142339at7742
ENSG00000198874	TYW1	55253.0	ENSP00000352645	97039at7742
ENSG00000204311	PJVK	494513.0	ENSP00000495855	261158at7742
ENSG00000164342	TLR3	7098.0	ENSP00000296795	59168at7742
ENSG00000140398	NEIL1	79661.0	ENSP00000347170	241473at7742
ENSG00000173692	PSMD1	5707.0	ENSP00000503068	64971at7742
ENSG00000007080	CCDC124	115098.0	ENSP00000408730	412223at7742
ENSG00000140400	MAN2C1	4123.0	ENSP00000455998	50838at7742
ENSG00000119912	IDE	3416.0	ENSP00000265986	41071at7742
ENSG00000163875	MEAF6	64769.0	ENSP00000362166	434108at7742
ENSG00000176896	TCEANC	170082.0	ENSP00000512419	356132at7742
ENSG00000105700	KXD1	79036.0	ENSP00000438903	392959at7742
ENSG00000038274	MAT2B	27430.0	ENSP00000280969	241590at7742
ENSG00000183032	SLC25A21	89874.0	ENSP00000329452	293704at7742
ENSG00000131238	PPT1	5538.0	ENSP00000493153	310903at7742
ENSG00000113838	TBCCD1	55171.0	ENSP00000341652	137629at7742
ENSG00000174206	KICS2	144577.0	ENSP00000311486	191044at7742
ENSG00000166340	TPP1	1200.0	ENSP00000299427	162634at7742
ENSG00000138315	OIT3	170392.0	ENSP00000333900	128068at7742
ENSG00000135709	KIAA0513	9764.0	ENSP00000446439	227816at7742
ENSG00000138750	NUP54	53371.0	ENSP00000512004	215427at7742
ENSG00000184575	XPOT	11260.0	ENSP00000327821	54203at7742
ENSG00000196678	ERI2	112479.0	ENSP00000350651	171639at7742
ENSG00000100442	FKBP3	2287.0	ENSP00000379374	365924at7742
ENSG00000163093	BBS5	129880.0	ENSP00000376431	265531at7742
ENSG00000102897	LYRM1	57149.0	ENSP00000454826	432210at7742
ENSG00000132600	PRMT7	54496.0	ENSP00000510630	88086at7742
ENSG00000136243	NUP42	11097.0	ENSP00000401475	378656at7742
ENSG00000138399	FASTKD1	79675.0	ENSP00000400513	82448at7742
ENSG00000187790	FANCM	57697.0	ENSP00000267430	13963at7742
ENSG00000163069	SGCB	6443.0	ENSP00000370839	284061at7742
ENSG00000163071	SPATA18	132671.0	ENSP00000295213	258449at7742
ENSG00000105778	AVL9	23080.0	ENSP00000315568	117384at7742
ENSG00000138398	PPIG	9360.0	ENSP00000504661	270327at7742
ENSG00000166887	VPS39	23339.0	ENSP00000326534	59009at7742
ENSG00000132591	ERAL1	26284.0	ENSP00000254928	275256at7742
ENSG00000148459	PDSS1	23590.0	ENSP00000365388	257487at7742
ENSG00000106638	TBL2	26608.0	ENSP00000307260	223874at7742
ENSG00000006611	USH1C	10083.0	ENSP00000432944	123387at7742
ENSG00000115750	TAF1B	9014.0	ENSP00000263663	169724at7742
ENSG00000071127	WDR1	9948.0	ENSP00000514592	108881at7742
ENSG00000161513	FDXR	2232.0	ENSP00000293195	233794at7742
ENSG00000153815	CMIP	80790.0	ENSP00000446100	96933at7742
ENSG00000261796	ISY1-RAB43	100534599.0	ENSP00000411822	344884at7742
ENSG00000100532	CGRRF1	10668.0	ENSP00000216420	274707at7742
ENSG00000183801	OLFML1	283298.0	ENSP00000433455	336679at7742
ENSG00000242485	MRPL20	55052.0	ENSP00000341082	419118at7742
ENSG00000155542	SETD9	133383.0	ENSP00000486609	341195at7742
ENSG00000157106	SMG1	23049.0	ENSP00000402515	2066at7742
ENSG00000168421	RHOH	399.0	ENSP00000425010	357871at7742
ENSG00000135763	URB2	9816.0	ENSP00000258243	91440at7742
ENSG00000169914	OTUD3	23252.0	ENSP00000364261	293076at7742
ENSG00000172782	FADS6	283985.0	ENSP00000481684	398926at7742
ENSG00000170852	KBTBD2	25948.0	ENSP00000302586	105171at7742
ENSG00000127511	SIN3B	23309.0	ENSP00000248054	32732at7742
ENSG00000165832	TRUB1	142940.0	ENSP00000298746	320817at7742
ENSG00000164332	UBLCP1	134510.0	ENSP00000296786	304456at7742
ENSG00000167862	MRPL58	3396.0	ENSP00000301585	406935at7742
ENSG00000145740	SLC30A5	64924.0	ENSP00000379836	114695at7742
ENSG00000136492	BRIP1	83990.0	ENSP00000507660	35211at7742
ENSG00000131351	HAUS8	93323.0	ENSP00000253669	261976at7742
ENSG00000167522	ANKRD11	29123.0	ENSP00000367581	17720at7742
ENSG00000123999	INHA	3623.0	ENSP00000243786	355364at7742
ENSG00000117410	ATP6V0B	533.0	ENSP00000434729	402956at7742
ENSG00000144589	STK11IP	114790.0	ENSP00000389383	114819at7742
ENSG00000155868	MED7	9443.0	ENSP00000286317	337603at7742
ENSG00000137656	BUD13	84811.0	ENSP00000364594	273629at7742
ENSG00000109917	ZPR1	8882.0	ENSP00000227322	195300at7742
ENSG00000141255	SPATA22	84690.0	ENSP00000347541	296930at7742
ENSG00000196517	SLC6A9	6536.0	ENSP00000361381	139050at7742
ENSG00000100697	DICER1	23405.0	ENSP00000433926	11472at7742
ENSG00000164161	HHIP	64399.0	ENSP00000296575	93829at7742
ENSG00000051596	THOC3	84321.0	ENSP00000265097	234247at7742
ENSG00000160584	SIK3	23387.0	ENSP00000391295	32286at7742
ENSG00000244607	CCDC13	152206.0	ENSP00000309836	178561at7742
ENSG00000001084	GCLC	2729.0	ENSP00000497574	122017at7742
ENSG00000108094	CUL2	8453.0	ENSP00000485986	72731at7742
ENSG00000048162	NOP16	51491.0	ENSP00000480832	383347at7742
ENSG00000103449	SALL1	6299.0	ENSP00000251020	34300at7742
ENSG00000113194	FAF2	23197.0	ENSP00000261942	201177at7742
ENSG00000113763	UNC5A	90249.0	ENSP00000421795	72074at7742
ENSG00000136197	C7orf25	79020.0	ENSP00000343364	238829at7742
ENSG00000140943	MBTPS1	8720.0	ENSP00000344223	37796at7742
ENSG00000103035	PSMD7	5713.0	ENSP00000219313	312987at7742
ENSG00000027847	B4GALT7	11285.0	ENSP00000029410	311908at7742
ENSG00000131375	CAPN7	23473.0	ENSP00000253693	64336at7742
ENSG00000145911	N4BP3	23138.0	ENSP00000274605	232857at7742
ENSG00000205084	TMEM231	79583.0	ENSP00000258173	323970at7742
ENSG00000117505	DR1	1810.0	ENSP00000359295	412492at7742
ENSG00000206562	METTL6	131965.0	ENSP00000407613	307789at7742
ENSG00000182253	SYNM	23336.0	ENSP00000472953	50917at7742
ENSG00000104549	SQLE	6713.0	ENSP00000430331	174424at7742
ENSG00000025796	SEC63	11231.0	ENSP00000357998	105032at7742
ENSG00000145912	NHP2	55651.0	ENSP00000274606	415364at7742
ENSG00000290230			ENSP00000515414	328272at7742
ENSG00000131931	THAP1	55145.0	ENSP00000254250	405980at7742
ENSG00000151338	MIPOL1	145282.0	ENSP00000438319	281891at7742
ENSG00000146263	MMS22L	253714.0	ENSP00000275053	28693at7742
ENSG00000131373	HACL1	26061.0	ENSP00000323811	174966at7742
ENSG00000085840	ORC1	4998.0	ENSP00000360623	82221at7742
ENSG00000185480	PARPBP	55010.0	ENSP00000440850	139053at7742
ENSG00000143751	SDE2	163859.0	ENSP00000272091	310707at7742
ENSG00000083097	DOP1A	23033.0	ENSP00000237163	6126at7742
ENSG00000066248	NGEF	25791.0	ENSP00000264051	95871at7742
ENSG00000143748	NVL	4931.0	ENSP00000419420	77215at7742
ENSG00000012171	SEMA3B	7869.0	ENSP00000481957	84209at7742
ENSG00000130560	UBAC1	10422.0	ENSP00000360821	266927at7742
ENSG00000065057	NTHL1	4913.0	ENSP00000219066	270435at7742
ENSG00000163214	DHX57	90957.0	ENSP00000405111	28532at7742
ENSG00000143771	CNIH4	29097.0	ENSP00000420443	401065at7742
ENSG00000288701	PRRC2B	84726.0	ENSP00000508005	10163at7742
ENSG00000154743	TSEN2	80746.0	ENSP00000506046	218806at7742
ENSG00000197858	GPAA1	8733.0	ENSP00000354316	120131at7742
ENSG00000185250	PPIL6	285755.0	ENSP00000427929	309843at7742
ENSG00000135913	USP37	57695.0	ENSP00000258399	60672at7742
ENSG00000135587	SMPD2	6610.0	ENSP00000258052	258381at7742
ENSG00000166126	AMN	81693.0	ENSP00000299155	187969at7742
ENSG00000288591			ENSP00000501395	104992at7742
ENSG00000174106	LEMD3	23592.0	ENSP00000308369	123404at7742
ENSG00000140395	SKIC8	80349.0	ENSP00000453801	263991at7742
ENSG00000049883	PTCD2	79810.0	ENSP00000308948	304593at7742
ENSG00000164051	CCDC51	79714.0	ENSP00000379047	245053at7742
ENSG00000103152	MPG	4350.0	ENSP00000388097	303403at7742
ENSG00000184178	SCFD2	152579.0	ENSP00000384182	185467at7742
ENSG00000112365	ZBTB24	9841.0	ENSP00000230122	133758at7742
ENSG00000013375	PGM3	5238.0	ENSP00000513827	133604at7742
ENSG00000180745	CLRN3	119467.0	ENSP00000357660	384835at7742
ENSG00000074582	BCS1L	617.0	ENSP00000352219	224567at7742
ENSG00000165501	LRR1	122769.0	ENSP00000298288	250138at7742
ENSG00000100479	POLE2	5427.0	ENSP00000216367	170437at7742
ENSG00000163481	RNF25	64320.0	ENSP00000295704	223283at7742
ENSG00000061936	SFSWAP	6433.0	ENSP00000261674	188180at7742
ENSG00000181873	IBA57	200205.0	ENSP00000355672	309958at7742
ENSG00000241935	HOGA1	112817.0	ENSP00000359680	314402at7742
ENSG00000165244	ZNF367	195828.0	ENSP00000364405	279227at7742
ENSG00000155256	ZFYVE27	118813.0	ENSP00000377282	345549at7742
ENSG00000130956	HABP4	22927.0	ENSP00000364398	366862at7742
ENSG00000177192	PUS1	80324.0	ENSP00000392451	214501at7742
ENSG00000135912	TTLL4	9654.0	ENSP00000375951	46737at7742
ENSG00000187848	P2RX2	22953.0	ENSP00000494644	221592at7742
ENSG00000155393	HEATR3	55027.0	ENSP00000299192	152755at7742
ENSG00000140521	POLG	5428.0	ENSP00000516154	48275at7742
ENSG00000107262	BAG1	573.0	ENSP00000489189	371168at7742
ENSG00000179761	PIPOX	51268.0	ENSP00000317721	205135at7742
ENSG00000213672	NCKIPSD	51517.0	ENSP00000389059	125127at7742
ENSG00000115568	ZNF142	7701.0	ENSP00000398798	13987at7742
ENSG00000145248	SLC10A4	201780.0	ENSP00000273861	389352at7742
ENSG00000198363	ASPH	444.0	ENSP00000368767	122255at7742
ENSG00000120054	CPN1	1369.0	ENSP00000359446	160097at7742
ENSG00000095485	CWF19L1	55280.0	ENSP00000326411	138669at7742
ENSG00000109586	GALNT7	51809.0	ENSP00000427095	108033at7742
ENSG00000107593	PKD2L1	9033.0	ENSP00000325296	105242at7742
ENSG00000123992	DNPEP	23549.0	ENSP00000429468	173172at7742
ENSG00000096092	TMEM14A	28978.0	ENSP00000211314	407169at7742
ENSG00000196923	PDLIM7	9260.0	ENSP00000352964	207140at7742
ENSG00000204954	UQCC6	728568.0	ENSP00000367330	438676at7742
ENSG00000172667	ZMAT3	64393.0	ENSP00000498847	323966at7742
ENSG00000148655	LRMDA	83938.0	ENSP00000480240	388825at7742
ENSG00000112039	FANCE	2178.0	ENSP00000229769	200616at7742
ENSG00000183615	FAM167B	84734.0	ENSP00000362684	427282at7742
ENSG00000126814	TRMT5	57570.0	ENSP00000261249	180447at7742
ENSG00000139974	SLC38A6	145389.0	ENSP00000346959	245433at7742
ENSG00000113456	RAD1	5810.0	ENSP00000371469	310457at7742
ENSG00000168679	SLC16A4	9122.0	ENSP00000358794	161164at7742
ENSG00000188906	LRRK2	120892.0	ENSP00000298910	5604at7742
ENSG00000081087	OSTM1	28962.0	ENSP00000514443	272432at7742
ENSG00000113460	BRIX1	55299.0	ENSP00000338862	309129at7742
ENSG00000153044	CENPH	64946.0	ENSP00000426014	413350at7742
ENSG00000163964	PIGX	54965.0	ENSP00000376192	412231at7742
ENSG00000198492	YTHDF2	51441.0	ENSP00000444660	230477at7742
ENSG00000152359	POC5	134359.0	ENSP00000410216	218916at7742
ENSG00000156398	SFXN2	118980.0	ENSP00000358909	289878at7742
ENSG00000145388	METTL14	57721.0	ENSP00000373474	239289at7742
ENSG00000174917	MICOS13	125988.0	ENSP00000468723	412816at7742
ENSG00000117593	DARS2	55157.0	ENSP00000497472	170024at7742
ENSG00000108395	TRIM37	4591.0	ENSP00000376785	60277at7742
ENSG00000124074	ENKD1	84080.0	ENSP00000243878	301630at7742
ENSG00000174780	SRP72	6731.0	ENSP00000424576	138249at7742
ENSG00000137822	TUBGCP4	27229.0	ENSP00000260383	165703at7742
